"Title.href","Title.text","Author.href","Author.text","Price","Format.href","Format.text","Release_Date","index","url"
"http://www.barnesandnoble.com/w/go-set-a-watchman-harper-lee/1121151104;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780062409850","Go Set a Watchman","http://www.barnesandnoble.com/s/%22Harper Lee%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Harper Lee","$16.62","http://www.barnesandnoble.com/w/go-set-a-watchman-harper-lee/1121151104;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780062409850","Hardcover","(07/14/2015)","1","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/grey-e-l-james/1122036118;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781101946343","Grey: Fifty Shades of Grey as Told by Christian","http://www.barnesandnoble.com/s/%22E L James%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","E L James","$9.97","http://www.barnesandnoble.com/w/grey-e-l-james/1122036118;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781101946343","Paperback","(06/18/2015)","2","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/secret-garden-johanna-basford/1115869898;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781780671062","Secret Garden: An Inky Treasure Hunt and Coloring Book","http://www.barnesandnoble.com/s/%22Johanna Basford%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Johanna Basford","$9.95","http://www.barnesandnoble.com/w/secret-garden-johanna-basford/1115869898;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781780671062","Paperback","(03/26/2013)","3","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/the-girl-on-the-train-paula-hawkins/1119671425;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781594633669","The Girl on the Train","http://www.barnesandnoble.com/s/%22Paula Hawkins%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Paula Hawkins","$16.23","http://www.barnesandnoble.com/w/the-girl-on-the-train-paula-hawkins/1119671425;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781594633669","Hardcover","(01/13/2015)","4","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/enchanted-forest-johanna-basford/1120662541;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781780674889","Enchanted Forest: An Inky Quest & Coloring Book","http://www.barnesandnoble.com/s/%22Johanna Basford%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Johanna Basford","$9.95","http://www.barnesandnoble.com/w/enchanted-forest-johanna-basford/1120662541;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781780674889","Paperback","(02/17/2015)","5","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/all-the-light-we-cannot-see-anthony-doerr/1115884714;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781476746586","All the Light We Cannot See","http://www.barnesandnoble.com/s/%22Anthony Doerr%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Anthony Doerr","$15.90","http://www.barnesandnoble.com/w/all-the-light-we-cannot-see-anthony-doerr/1115884714;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781476746586","Hardcover","(05/06/2014)","6","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/what-pet-should-i-get-dr-seuss/1121236824;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780553524260","What Pet Should I Get?","http://www.barnesandnoble.com/s/%22Dr. Seuss%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Dr. Seuss","$10.83","http://www.barnesandnoble.com/w/what-pet-should-i-get-dr-seuss/1121236824;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780553524260","Hardcover","(07/28/2015)","7","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/oh-the-places-youll-go-dr-seuss/1100068206;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780679805274","Oh, the Places You'll Go!","http://www.barnesandnoble.com/s/%22Dr. Seuss%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Dr. Seuss","$11.66","http://www.barnesandnoble.com/w/oh-the-places-youll-go-dr-seuss/1100068206;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780679805274","Hardcover","(01/28/1990)","8","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/official-sat-study-guide-the-college-board/1100936040;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780874478525","The Official SAT Study Guide","http://www.barnesandnoble.com/s/%22The College Board%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","The College Board","$12.91","http://www.barnesandnoble.com/w/official-sat-study-guide-the-college-board/1100936040;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780874478525","Paperback","(07/21/2009)","9","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/the-wright-brothers-david-mccullough/1120423177;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781476728742","The Wright Brothers","http://www.barnesandnoble.com/s/%22David McCullough%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","David McCullough","$18.44","http://www.barnesandnoble.com/w/the-wright-brothers-david-mccullough/1120423177;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781476728742","Hardcover","(05/05/2015)","10","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/the-life-changing-magic-of-tidying-up-marie-kondo/1119564096;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781607747307","The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing","http://www.barnesandnoble.com/s/%22Marie Kondo%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Marie Kondo","$10.61","http://www.barnesandnoble.com/w/the-life-changing-magic-of-tidying-up-marie-kondo/1119564096;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781607747307","Hardcover","(10/14/2014)","11","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/wonder-palacio-r-j/1116883369;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780385754323","Wonder (B&N Exclusive Edition)","http://www.barnesandnoble.com/s/%22R. J. Palacio%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","R. J. Palacio","$8.88","http://www.barnesandnoble.com/w/wonder-palacio-r-j/1116883369;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780385754323","Hardcover","(07/23/2013)","12","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/for-the-love-jen-hatmaker/1120945111;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780718031824","For the Love: Fighting for Grace in a World of Impossible Standards","http://www.barnesandnoble.com/s/%22Jen Hatmaker%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Jen Hatmaker","$14.04","http://www.barnesandnoble.com/w/for-the-love-jen-hatmaker/1120945111;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780718031824","Hardcover","(08/18/2015)","13","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/the-boys-in-the-boat-daniel-james-brown/1114985036;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780143125471","The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics","http://www.barnesandnoble.com/s/%22Daniel James Brown%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Daniel James Brown","$10.11","http://www.barnesandnoble.com/w/the-boys-in-the-boat-daniel-james-brown/1114985036;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780143125471","Paperback","(05/27/2014)","14","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/unbroken-laura-hillenbrand/1100045446;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780812974492","Unbroken: A World War II Story of Survival, Resilience, and Redemption","http://www.barnesandnoble.com/s/%22Laura Hillenbrand%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Laura Hillenbrand","$9.87","http://www.barnesandnoble.com/w/unbroken-laura-hillenbrand/1100045446;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780812974492","Paperback","(07/29/2014)","15","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/dead-wake-erik-larson/1119739955;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780307408860","Dead Wake: The Last Crossing of the Lusitania","http://www.barnesandnoble.com/s/%22Erik Larson%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Erik Larson","$17.53","http://www.barnesandnoble.com/w/dead-wake-erik-larson/1119739955;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780307408860","Hardcover","(03/10/2015)","16","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/memory-man-david-baldacci/1120259031;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781455559824","Memory Man (Amos Decker Series #1)","http://www.barnesandnoble.com/s/%22David Baldacci%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","David Baldacci","$19.39","http://www.barnesandnoble.com/w/memory-man-david-baldacci/1120259031;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781455559824","Hardcover","(04/21/2015)","17","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/the-nightingale-kristin-hannah/1119169484;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780312577223","The Nightingale","http://www.barnesandnoble.com/s/%22Kristin Hannah%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Kristin Hannah","$16.86","http://www.barnesandnoble.com/w/the-nightingale-kristin-hannah/1119169484;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780312577223","Hardcover","(02/03/2015)","18","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/a-work-in-progress-connor-franta/1121227836;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781476791616","A Work in Progress","http://www.barnesandnoble.com/s/%22Connor Franta%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Connor Franta","$11.08","http://www.barnesandnoble.com/w/a-work-in-progress-connor-franta/1121227836;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9781476791616","Paperback","(04/21/2015)","19","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
"http://www.barnesandnoble.com/w/american-sniper-chris-kyle/1103601416;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780062376336","American Sniper (Movie Tie-in Edition): The Autobiography of the Most Lethal Sniper in U.S. Military History","http://www.barnesandnoble.com/s/%22Chris Kyle%22;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?Ntk=P_key_Contributor_List&Ns=P_Sales_Rank&Ntx=mode+matchall","Chris Kyle","$9.87","http://www.barnesandnoble.com/w/american-sniper-chris-kyle/1103601416;jsessionid=DE8140C0430EC72B4825D8D9BBFC4117.prodny_store01-atgap10?ean=9780062376336","Paperback","(11/25/2014)","20","http://www.barnesandnoble.com/b/the-top-100-bestsellers-of-the-year/_/N-1p4d?No=0&Nrpp=20"
